id,lng,lat,beautiful_score,livelier_score,safer_score,wealthier_score,1-boring,1-depressing,total
1560,121.5286106,31.35414862,0.199696078,0.621542427,0.202216516,0.34034674,0.619904736,0.341818657,0.387587526
1561,121.529116,31.35401008,0.205868324,0.700248487,0.221050176,0.357776782,0.646067442,0.354662489,0.41427895
1567,121.5353669,31.35509122,0.556826922,0.677021564,0.507908107,0.544861834,0.635706129,0.554946323,0.579545147
1568,121.5352201,31.35458734,0.572348843,0.481418778,0.471608622,0.492870509,0.56785014,0.542684319,0.521463535
1569,121.535069,31.35408369,0.225332076,0.568285647,0.252524921,0.338174098,0.576588046,0.351932819,0.385472935
1605,121.5589185,31.36005977,0.260907811,0.140574777,0.256413846,0.294387028,0.322067489,0.348539553,0.270481751
1606,121.5594004,31.35986532,0.22398553,0.129396126,0.233131745,0.279892469,0.30142985,0.324969866,0.248800931
1607,121.5598946,31.35968592,0.265541292,0.155977149,0.274821822,0.30540416,0.327254835,0.354121598,0.280520143
1608,121.5603834,31.35949321,0.217009298,0.143986466,0.224748504,0.271326106,0.320597675,0.321386706,0.249842459
1609,121.5608773,31.35931366,0.190607272,0.146364545,0.210545222,0.262912492,0.312125623,0.304063999,0.237769859
1610,121.5613697,31.35913028,0.245479969,0.15373916,0.248892673,0.291236145,0.330479198,0.341295989,0.268520522
1611,121.5618582,31.35893689,0.265550694,0.160297666,0.266761284,0.303512574,0.335566376,0.354502336,0.281031822
1612,121.5623554,31.35876547,0.217866641,0.137685267,0.226395213,0.274807266,0.310129014,0.321877418,0.248126803
1613,121.5628435,31.3585713,0.216531457,0.125000106,0.200192832,0.255892281,0.323246747,0.316990754,0.239642363
1632,121.5639302,31.35456595,0.3513597,0.430610955,0.40144276,0.416053841,0.475757839,0.427673309,0.417149734
1633,121.564095,31.35406877,0.18945469,0.588087736,0.255566183,0.345070702,0.548856244,0.334619737,0.376942549
1634,121.5641347,31.35354596,0.184577039,0.706863881,0.247708355,0.36057111,0.614584873,0.338332855,0.408773019
